date,hour_ini,kp,sun_spot_norm
2020-08-24,0.0,0.667,0.0
2020-08-24,3.0,0.667,0.0
2020-08-24,6.0,0.333,0.0
2020-08-24,9.0,0.0,0.0
2020-08-24,12.0,0.667,0.0
2020-08-24,15.0,0.667,0.0
2020-08-24,18.0,0.333,0.0
2020-08-24,21.0,0.0,0.0
2020-08-25,0.0,0.667,0.0
2020-08-25,3.0,0.333,0.0
2020-08-25,6.0,0.667,0.0
2020-08-25,9.0,0.333,0.0
2020-08-25,12.0,0.667,0.0
2020-08-25,15.0,1.0,0.0
2020-08-25,18.0,1.0,0.0
2020-08-25,21.0,0.333,0.0
2020-08-26,0.0,1.667,0.0
2020-08-26,3.0,2.333,0.0
2020-08-26,6.0,1.0,0.0
2020-08-26,9.0,1.667,0.0
2020-08-26,12.0,0.667,0.0
2020-08-26,15.0,2.333,0.0
2020-08-26,18.0,1.0,0.0
2020-08-26,21.0,1.667,0.0
2020-08-27,0.0,2.333,0.0
2020-08-27,3.0,1.333,0.0
2020-08-27,6.0,1.667,0.0
2020-08-27,9.0,1.667,0.0
2020-08-27,12.0,3.333,0.0
2020-08-27,15.0,1.0,0.0
2020-08-27,18.0,1.0,0.0
2020-08-27,21.0,1.0,0.0
2020-08-28,0.0,0.0,0.0
2020-08-28,3.0,0.333,0.0
2020-08-28,6.0,0.667,0.0
2020-08-28,9.0,1.667,0.0
2020-08-28,12.0,2.667,0.0
2020-08-28,15.0,4.667,0.0
2020-08-28,18.0,1.667,0.0
2020-08-28,21.0,2.333,0.0
2020-08-29,0.0,2.667,0.0
2020-08-29,3.0,2.667,0.0
2020-08-29,6.0,3.333,0.0
2020-08-29,9.0,2.333,0.0
2020-08-29,12.0,1.333,0.0
2020-08-29,15.0,2.0,0.0
2020-08-29,18.0,3.333,0.0
2020-08-29,21.0,3.333,0.0
2020-08-30,0.0,2.0,0.0
2020-08-30,3.0,3.333,0.0
2020-08-30,6.0,2.0,0.0
2020-08-30,9.0,1.333,0.0
2020-08-30,12.0,1.667,0.0
2020-08-30,15.0,2.0,0.0
2020-08-30,18.0,1.0,0.0
2020-08-30,21.0,2.667,0.0
2020-08-31,0.0,3.667,0.0
2020-08-31,3.0,4.333,0.0
2020-08-31,6.0,2.667,0.0
2020-08-31,9.0,4.667,0.0
2020-08-31,12.0,4.333,0.0
2020-08-31,15.0,3.667,0.0
2020-08-31,18.0,3.667,0.0
2020-08-31,21.0,3.0,0.0
2020-09-01,0.0,2.667,0.0
2020-09-01,3.0,4.333,0.0
2020-09-01,6.0,2.667,0.0
2020-09-01,9.0,3.0,0.0
2020-09-01,12.0,3.0,0.0
2020-09-01,15.0,4.0,0.0
2020-09-01,18.0,2.667,0.0
2020-09-01,21.0,3.0,0.0
2020-09-02,0.0,2.667,0.0
2020-09-02,3.0,2.333,0.0
2020-09-02,6.0,2.0,0.0
2020-09-02,9.0,2.667,0.0
2020-09-02,12.0,2.667,0.0
2020-09-02,15.0,2.333,0.0
2020-09-02,18.0,1.667,0.0
2020-09-02,21.0,1.667,0.0
2020-09-03,0.0,0.0,0.0
2020-09-03,3.0,0.0,0.0
2020-09-03,6.0,1.0,0.0
2020-09-03,9.0,0.667,0.0
2020-09-03,12.0,1.333,0.0
2020-09-03,15.0,0.667,0.0
2020-09-03,18.0,0.333,0.0
2020-09-03,21.0,1.667,0.0
2020-09-04,0.0,2.667,0.0
2020-09-04,3.0,1.333,0.0
2020-09-04,6.0,1.333,0.0
2020-09-04,9.0,2.0,0.0
2020-09-04,12.0,2.0,0.0
2020-09-04,15.0,1.667,0.0
2020-09-04,18.0,2.333,0.0
2020-09-04,21.0,0.333,0.0
2020-09-05,0.0,1.667,0.0
2020-09-05,3.0,1.333,0.0
2020-09-05,6.0,1.667,0.0
2020-09-05,9.0,2.0,0.0
2020-09-05,12.0,1.667,0.0
2020-09-05,15.0,0.333,0.0
2020-09-05,18.0,1.0,0.0
2020-09-05,21.0,1.0,0.0
2020-09-06,0.0,2.0,0.0
2020-09-06,3.0,1.0,0.0
2020-09-06,6.0,0.333,0.0
2020-09-06,9.0,1.0,0.0
2020-09-06,12.0,1.0,0.0
2020-09-06,15.0,0.333,0.0
2020-09-06,18.0,0.667,0.0
2020-09-06,21.0,1.667,0.0
2020-09-07,0.0,1.0,0.0
2020-09-07,3.0,1.333,0.0
2020-09-07,6.0,1.333,0.0
2020-09-07,9.0,0.667,0.0
2020-09-07,12.0,0.667,0.0
2020-09-07,15.0,1.0,0.0
2020-09-07,18.0,0.333,0.0
2020-09-07,21.0,0.0,0.0
2020-09-08,0.0,0.667,0.0
2020-09-08,3.0,0.333,0.0
2020-09-08,6.0,1.0,0.0
2020-09-08,9.0,1.0,0.0
2020-09-08,12.0,0.667,0.0
2020-09-08,15.0,1.333,0.0
2020-09-08,18.0,1.0,0.0
2020-09-08,21.0,0.0,0.0
2020-09-09,0.0,0.667,0.0
2020-09-09,3.0,0.0,0.0
2020-09-09,6.0,0.0,0.0
2020-09-09,9.0,0.0,0.0
2020-09-09,12.0,0.0,0.0
2020-09-09,15.0,0.333,0.0
2020-09-09,18.0,0.0,0.0
2020-09-09,21.0,0.0,0.0
2020-09-10,0.0,0.0,0.0
2020-09-10,3.0,0.0,0.0
2020-09-10,6.0,0.0,0.0
2020-09-10,9.0,0.333,0.0
2020-09-10,12.0,0.333,0.0
2020-09-10,15.0,0.333,0.0
2020-09-10,18.0,1.0,0.0
2020-09-10,21.0,0.333,0.0
2020-09-11,0.0,0.0,0.0
2020-09-11,3.0,0.0,0.0
2020-09-11,6.0,0.333,0.0
2020-09-11,9.0,0.333,0.0
2020-09-11,12.0,0.0,0.0
2020-09-11,15.0,0.667,0.0
2020-09-11,18.0,1.0,0.0
2020-09-11,21.0,1.0,0.0
2020-09-12,0.0,1.333,0.0
2020-09-12,3.0,1.333,0.0
2020-09-12,6.0,2.0,0.0
2020-09-12,9.0,1.333,0.0
2020-09-12,12.0,0.333,0.0
2020-09-12,15.0,0.667,0.0
2020-09-12,18.0,1.333,0.0
2020-09-12,21.0,1.0,0.0
2020-09-13,0.0,1.0,0.0
2020-09-13,3.0,1.333,0.0
2020-09-13,6.0,1.333,0.0
2020-09-13,9.0,0.333,0.0
2020-09-13,12.0,1.333,0.0
2020-09-13,15.0,1.667,0.0
2020-09-13,18.0,1.333,0.0
2020-09-13,21.0,3.0,0.0
2020-09-14,0.0,3.333,0.0083333333333333
2020-09-14,3.0,3.333,0.0083333333333333
2020-09-14,6.0,2.333,0.0083333333333333
2020-09-14,9.0,2.667,0.0083333333333333
2020-09-14,12.0,3.0,0.0083333333333333
2020-09-14,15.0,1.0,0.0083333333333333
2020-09-14,18.0,0.667,0.0083333333333333
2020-09-14,21.0,2.0,0.0083333333333333
2020-09-15,0.0,2.333,0.0
2020-09-15,3.0,2.0,0.0
2020-09-15,6.0,1.333,0.0
2020-09-15,9.0,1.333,0.0
2020-09-15,12.0,0.333,0.0
2020-09-15,15.0,0.667,0.0
2020-09-15,18.0,1.333,0.0
2020-09-15,21.0,1.333,0.0
2020-09-16,0.0,0.0,0.0
2020-09-16,3.0,0.333,0.0
2020-09-16,6.0,1.0,0.0
2020-09-16,9.0,1.0,0.0
2020-09-16,12.0,0.0,0.0
2020-09-16,15.0,1.0,0.0
2020-09-16,18.0,1.0,0.0
2020-09-16,21.0,0.333,0.0
2020-09-17,0.0,0.0,0.0
2020-09-17,3.0,0.333,0.0
2020-09-17,6.0,1.333,0.0
2020-09-17,9.0,0.667,0.0
2020-09-17,12.0,0.333,0.0
2020-09-17,15.0,0.0,0.0
2020-09-17,18.0,0.333,0.0
2020-09-17,21.0,1.333,0.0
2020-09-18,0.0,1.0,0.0
2020-09-18,3.0,0.333,0.0
2020-09-18,6.0,0.0,0.0
2020-09-18,9.0,0.667,0.0
2020-09-18,12.0,1.667,0.0
2020-09-18,15.0,1.667,0.0
2020-09-18,18.0,1.333,0.0
2020-09-18,21.0,0.0,0.0
2020-09-19,0.0,0.0,0.0
2020-09-19,3.0,1.0,0.0
2020-09-19,6.0,0.667,0.0
2020-09-19,9.0,0.333,0.0
2020-09-19,12.0,0.0,0.0
2020-09-19,15.0,0.667,0.0
2020-09-19,18.0,1.0,0.0
2020-09-19,21.0,0.0,0.0
2020-09-20,0.0,0.0,0.0
2020-09-20,3.0,0.0,0.0
2020-09-20,6.0,0.0,0.0
2020-09-20,9.0,2.333,0.0
2020-09-20,12.0,1.0,0.0
2020-09-20,15.0,0.667,0.0
2020-09-20,18.0,0.667,0.0
2020-09-20,21.0,1.333,0.0
2020-09-21,0.0,0.333,0.0
2020-09-21,3.0,0.333,0.0
2020-09-21,6.0,0.0,0.0
2020-09-21,9.0,0.333,0.0
2020-09-21,12.0,0.333,0.0
2020-09-21,15.0,0.0,0.0
2020-09-21,18.0,1.0,0.0
2020-09-21,21.0,0.667,0.0
2020-09-22,0.0,1.333,0.0
2020-09-22,3.0,2.667,0.0
2020-09-22,6.0,2.0,0.0
2020-09-22,9.0,1.667,0.0
2020-09-22,12.0,0.667,0.0
2020-09-22,15.0,0.667,0.0
2020-09-22,18.0,0.667,0.0
2020-09-22,21.0,0.667,0.0
2020-09-23,0.0,1.667,0.0291666666666666
2020-09-23,3.0,1.0,0.0291666666666666
2020-09-23,6.0,1.667,0.0291666666666666
2020-09-23,9.0,1.667,0.0291666666666666
2020-09-23,12.0,3.667,0.0291666666666666
2020-09-23,15.0,2.0,0.0291666666666666
2020-09-23,18.0,3.667,0.0291666666666666
2020-09-23,21.0,2.333,0.0291666666666666
2020-09-24,0.0,3.0,0.0208333333333333
2020-09-24,3.0,3.333,0.0208333333333333
2020-09-24,6.0,5.667,0.0208333333333333
2020-09-24,9.0,3.667,0.0208333333333333
2020-09-24,12.0,3.333,0.0208333333333333
2020-09-24,15.0,3.0,0.0208333333333333
2020-09-24,18.0,0.333,0.0208333333333333
2020-09-24,21.0,1.333,0.0208333333333333
2020-09-25,0.0,3.0,0.0166666666666666
2020-09-25,3.0,3.333,0.0166666666666666
2020-09-25,6.0,2.667,0.0166666666666666
2020-09-25,9.0,2.333,0.0166666666666666
2020-09-25,12.0,1.333,0.0166666666666666
2020-09-25,15.0,4.333,0.0166666666666666
2020-09-25,18.0,3.0,0.0166666666666666
2020-09-25,21.0,4.0,0.0166666666666666
2020-09-26,0.0,4.0,0.0
2020-09-26,3.0,4.667,0.0
2020-09-26,6.0,3.667,0.0
2020-09-26,9.0,4.0,0.0
2020-09-26,12.0,4.667,0.0
2020-09-26,15.0,2.667,0.0
2020-09-26,18.0,2.0,0.0
2020-09-26,21.0,3.333,0.0
2020-09-27,0.0,2.333,0.0
2020-09-27,3.0,4.0,0.0
2020-09-27,6.0,1.667,0.0
2020-09-27,9.0,1.667,0.0
2020-09-27,12.0,1.667,0.0
2020-09-27,15.0,2.667,0.0
2020-09-27,18.0,4.667,0.0
2020-09-27,21.0,5.333,0.0
2020-09-28,0.0,4.667,0.0
2020-09-28,3.0,4.667,0.0
2020-09-28,6.0,4.0,0.0
2020-09-28,9.0,3.333,0.0
2020-09-28,12.0,3.667,0.0
2020-09-28,15.0,4.0,0.0
2020-09-28,18.0,4.667,0.0
2020-09-28,21.0,5.0,0.0
2020-09-29,0.0,4.0,0.0
2020-09-29,3.0,3.333,0.0
2020-09-29,6.0,3.333,0.0
2020-09-29,9.0,2.667,0.0
2020-09-29,12.0,2.667,0.0
2020-09-29,15.0,3.0,0.0
2020-09-29,18.0,2.667,0.0
2020-09-29,21.0,3.333,0.0
2020-09-30,0.0,4.0,0.0
2020-09-30,3.0,3.667,0.0
2020-09-30,6.0,3.0,0.0
2020-09-30,9.0,2.667,0.0
2020-09-30,12.0,2.0,0.0
2020-09-30,15.0,1.667,0.0
2020-09-30,18.0,3.333,0.0
2020-09-30,21.0,3.333,0.0
2020-10-01,0.0,2.333,0.0
2020-10-01,3.0,1.333,0.0
2020-10-01,6.0,2.0,0.0
2020-10-01,9.0,3.0,0.0
2020-10-01,12.0,2.667,0.0
2020-10-01,15.0,3.333,0.0
2020-10-01,18.0,2.333,0.0
2020-10-01,21.0,1.667,0.0
2020-10-02,0.0,2.0,0.0
2020-10-02,3.0,2.0,0.0
2020-10-02,6.0,1.333,0.0
2020-10-02,9.0,2.667,0.0
2020-10-02,12.0,2.333,0.0
2020-10-02,15.0,1.667,0.0
2020-10-02,18.0,2.333,0.0
2020-10-02,21.0,1.333,0.0
2020-10-03,0.0,1.667,0.0
2020-10-03,3.0,1.333,0.0
2020-10-03,6.0,1.333,0.0
2020-10-03,9.0,1.667,0.0
2020-10-03,12.0,0.667,0.0
2020-10-03,15.0,0.667,0.0
2020-10-03,18.0,1.0,0.0
2020-10-03,21.0,1.0,0.0
2020-10-04,0.0,0.667,0.0
2020-10-04,3.0,1.667,0.0
2020-10-04,6.0,0.333,0.0
2020-10-04,9.0,0.667,0.0
2020-10-04,12.0,1.667,0.0
2020-10-04,15.0,0.333,0.0
2020-10-04,18.0,0.333,0.0
2020-10-04,21.0,1.0,0.0
2020-10-05,0.0,0.333,0.0
2020-10-05,3.0,0.333,0.0
2020-10-05,6.0,1.0,0.0
2020-10-05,9.0,1.0,0.0
2020-10-05,12.0,2.333,0.0
2020-10-05,15.0,3.333,0.0
2020-10-05,18.0,4.333,0.0
2020-10-05,21.0,2.667,0.0
2020-10-06,0.0,2.333,0.0
2020-10-06,3.0,3.667,0.0
2020-10-06,6.0,1.0,0.0
2020-10-06,9.0,0.667,0.0
2020-10-06,12.0,1.0,0.0
2020-10-06,15.0,0.333,0.0
2020-10-06,18.0,0.333,0.0
2020-10-06,21.0,0.667,0.0
2020-10-07,0.0,0.333,0.0
2020-10-07,3.0,0.667,0.0
2020-10-07,6.0,0.333,0.0
2020-10-07,9.0,1.0,0.0
2020-10-07,12.0,2.333,0.0
2020-10-07,15.0,1.333,0.0
2020-10-07,18.0,0.667,0.0
2020-10-07,21.0,1.0,0.0
2020-10-08,0.0,0.667,0.025
2020-10-08,3.0,0.333,0.025
2020-10-08,6.0,0.667,0.025
2020-10-08,9.0,0.333,0.025
2020-10-08,12.0,0.0,0.025
2020-10-08,15.0,0.333,0.025
2020-10-08,18.0,0.333,0.025
2020-10-08,21.0,0.667,0.025
2020-10-09,0.0,0.333,0.0833333333333333
2020-10-09,3.0,0.0,0.0833333333333333
2020-10-09,6.0,0.333,0.0833333333333333
2020-10-09,9.0,0.0,0.0833333333333333
2020-10-09,12.0,0.0,0.0833333333333333
2020-10-09,15.0,0.0,0.0833333333333333
2020-10-09,18.0,0.0,0.0833333333333333
2020-10-09,21.0,0.0,0.0833333333333333
2020-10-10,0.0,0.0,0.075
2020-10-10,3.0,0.0,0.075
2020-10-10,6.0,0.0,0.075
2020-10-10,9.0,0.667,0.075
2020-10-10,12.0,0.0,0.075
2020-10-10,15.0,0.667,0.075
2020-10-10,18.0,0.0,0.075
2020-10-10,21.0,0.0,0.075
2020-10-11,0.0,0.0,0.0833333333333333
2020-10-11,3.0,0.0,0.0833333333333333
2020-10-11,6.0,0.333,0.0833333333333333
2020-10-11,9.0,0.333,0.0833333333333333
2020-10-11,12.0,0.333,0.0833333333333333
2020-10-11,15.0,0.667,0.0833333333333333
2020-10-11,18.0,0.333,0.0833333333333333
2020-10-11,21.0,1.333,0.0833333333333333
2020-10-12,0.0,0.333,0.0583333333333333
2020-10-12,3.0,0.0,0.0583333333333333
2020-10-12,6.0,0.0,0.0583333333333333
2020-10-12,9.0,0.333,0.0583333333333333
2020-10-12,12.0,0.667,0.0583333333333333
2020-10-12,15.0,1.0,0.0583333333333333
2020-10-12,18.0,0.667,0.0583333333333333
2020-10-12,21.0,1.333,0.0583333333333333
2020-10-13,0.0,1.0,0.0
2020-10-13,3.0,0.667,0.0
2020-10-13,6.0,0.333,0.0
2020-10-13,9.0,0.333,0.0
2020-10-13,12.0,0.0,0.0
2020-10-13,15.0,0.667,0.0
2020-10-13,18.0,0.333,0.0
2020-10-13,21.0,0.333,0.0
2020-10-14,0.0,0.0,0.0166666666666666
2020-10-14,3.0,0.0,0.0166666666666666
2020-10-14,6.0,0.0,0.0166666666666666
2020-10-14,9.0,0.0,0.0166666666666666
2020-10-14,12.0,0.0,0.0166666666666666
2020-10-14,15.0,0.0,0.0166666666666666
2020-10-14,18.0,0.0,0.0166666666666666
2020-10-14,21.0,0.0,0.0166666666666666
2020-10-15,0.0,0.0,0.0541666666666666
2020-10-15,3.0,0.0,0.0541666666666666
2020-10-15,6.0,0.0,0.0541666666666666
2020-10-15,9.0,0.0,0.0541666666666666
2020-10-15,12.0,0.0,0.0541666666666666
2020-10-15,15.0,0.333,0.0541666666666666
2020-10-15,18.0,0.667,0.0541666666666666
2020-10-15,21.0,1.0,0.0541666666666666
2020-10-16,0.0,1.333,0.0541666666666666
2020-10-16,3.0,0.667,0.0541666666666666
2020-10-16,6.0,0.667,0.0541666666666666
2020-10-16,9.0,0.667,0.0541666666666666
2020-10-16,12.0,0.667,0.0541666666666666
2020-10-16,15.0,0.667,0.0541666666666666
2020-10-16,18.0,0.667,0.0541666666666666
2020-10-16,21.0,1.333,0.0541666666666666
2020-10-17,0.0,0.667,0.0583333333333333
2020-10-17,3.0,1.667,0.0583333333333333
2020-10-17,6.0,2.0,0.0583333333333333
2020-10-17,9.0,1.0,0.0583333333333333
2020-10-17,12.0,0.667,0.0583333333333333
2020-10-17,15.0,0.333,0.0583333333333333
2020-10-17,18.0,1.333,0.0583333333333333
2020-10-17,21.0,1.333,0.0583333333333333
2020-10-18,0.0,0.667,0.0875
2020-10-18,3.0,0.333,0.0875
2020-10-18,6.0,0.333,0.0875
2020-10-18,9.0,0.333,0.0875
2020-10-18,12.0,0.0,0.0875
2020-10-18,15.0,0.333,0.0875
2020-10-18,18.0,0.333,0.0875
2020-10-18,21.0,1.0,0.0875
2020-10-19,0.0,0.333,0.0708333333333333
2020-10-19,3.0,1.0,0.0708333333333333
2020-10-19,6.0,1.0,0.0708333333333333
2020-10-19,9.0,2.0,0.0708333333333333
2020-10-19,12.0,3.0,0.0708333333333333
2020-10-19,15.0,1.667,0.0708333333333333
2020-10-19,18.0,1.667,0.0708333333333333
2020-10-19,21.0,1.667,0.0708333333333333
2020-10-20,0.0,2.333,0.0583333333333333
2020-10-20,3.0,1.667,0.0583333333333333
2020-10-20,6.0,0.667,0.0583333333333333
2020-10-20,9.0,0.333,0.0583333333333333
2020-10-20,12.0,0.0,0.0583333333333333
2020-10-20,15.0,0.333,0.0583333333333333
2020-10-20,18.0,1.0,0.0583333333333333
2020-10-20,21.0,0.667,0.0583333333333333
2020-10-21,0.0,2.333,0.0583333333333333
2020-10-21,3.0,2.333,0.0583333333333333
2020-10-21,6.0,3.667,0.0583333333333333
2020-10-21,9.0,2.0,0.0583333333333333
2020-10-21,12.0,0.667,0.0583333333333333
2020-10-21,15.0,0.667,0.0583333333333333
2020-10-21,18.0,1.0,0.0583333333333333
2020-10-21,21.0,1.667,0.0583333333333333
2020-10-22,0.0,3.333,0.05
2020-10-22,3.0,0.333,0.05
2020-10-22,6.0,0.333,0.05
2020-10-22,9.0,0.333,0.05
2020-10-22,12.0,1.0,0.05
2020-10-22,15.0,0.667,0.05
2020-10-22,18.0,1.333,0.05
2020-10-22,21.0,1.333,0.05
2020-10-23,0.0,1.333,0.0708333333333333
2020-10-23,3.0,1.333,0.0708333333333333
2020-10-23,6.0,0.333,0.0708333333333333
2020-10-23,9.0,0.333,0.0708333333333333
2020-10-23,12.0,1.667,0.0708333333333333
2020-10-23,15.0,2.667,0.0708333333333333
2020-10-23,18.0,4.667,0.0708333333333333
2020-10-23,21.0,4.667,0.0708333333333333
2020-10-24,0.0,3.333,0.075
2020-10-24,3.0,4.0,0.075
2020-10-24,6.0,4.0,0.075
2020-10-24,9.0,3.0,0.075
2020-10-24,12.0,1.667,0.075
2020-10-24,15.0,3.333,0.075
2020-10-24,18.0,3.0,0.075
2020-10-24,21.0,2.333,0.075
2020-10-25,0.0,2.667,0.0791666666666666
2020-10-25,3.0,1.333,0.0791666666666666
2020-10-25,6.0,2.0,0.0791666666666666
2020-10-25,9.0,2.667,0.0791666666666666
2020-10-25,12.0,3.667,0.0791666666666666
2020-10-25,15.0,3.667,0.0791666666666666
2020-10-25,18.0,3.667,0.0791666666666666
2020-10-25,21.0,2.333,0.0791666666666666
2020-10-26,0.0,2.0,0.0916666666666666
2020-10-26,3.0,3.667,0.0916666666666666
2020-10-26,6.0,3.333,0.0916666666666666
2020-10-26,9.0,2.667,0.0916666666666666
2020-10-26,12.0,3.333,0.0916666666666666
2020-10-26,15.0,2.0,0.0916666666666666
2020-10-26,18.0,3.0,0.0916666666666666
2020-10-26,21.0,3.0,0.0916666666666666
2020-10-27,0.0,1.667,0.1708333333333333
2020-10-27,3.0,1.667,0.1708333333333333
2020-10-27,6.0,3.333,0.1708333333333333
2020-10-27,9.0,2.667,0.1708333333333333
2020-10-27,12.0,0.333,0.1708333333333333
2020-10-27,15.0,0.333,0.1708333333333333
2020-10-27,18.0,2.333,0.1708333333333333
2020-10-27,21.0,2.0,0.1708333333333333
2020-10-28,0.0,1.667,0.1458333333333333
2020-10-28,3.0,2.667,0.1458333333333333
2020-10-28,6.0,1.333,0.1458333333333333
2020-10-28,9.0,1.667,0.1458333333333333
2020-10-28,12.0,2.667,0.1458333333333333
2020-10-28,15.0,3.333,0.1458333333333333
2020-10-28,18.0,3.333,0.1458333333333333
2020-10-28,21.0,1.667,0.1458333333333333
2020-10-29,0.0,1.0,0.175
2020-10-29,3.0,2.667,0.175
2020-10-29,6.0,2.667,0.175
2020-10-29,9.0,3.333,0.175
2020-10-29,12.0,2.333,0.175
2020-10-29,15.0,4.0,0.175
2020-10-29,18.0,1.333,0.175
2020-10-29,21.0,2.0,0.175
2020-10-30,0.0,2.0,0.1416666666666666
2020-10-30,3.0,1.333,0.1416666666666666
2020-10-30,6.0,0.667,0.1416666666666666
2020-10-30,9.0,1.0,0.1416666666666666
2020-10-30,12.0,0.333,0.1416666666666666
2020-10-30,15.0,0.333,0.1416666666666666
2020-10-30,18.0,1.0,0.1416666666666666
2020-10-30,21.0,2.0,0.1416666666666666
2020-10-31,0.0,0.667,0.1083333333333333
2020-10-31,3.0,1.333,0.1083333333333333
2020-10-31,6.0,2.333,0.1083333333333333
2020-10-31,9.0,2.0,0.1083333333333333
2020-10-31,12.0,1.667,0.1083333333333333
2020-10-31,15.0,2.333,0.1083333333333333
2020-10-31,18.0,0.0,0.1083333333333333
2020-10-31,21.0,0.667,0.1083333333333333
2020-11-01,0.0,0.667,0.0208333333333333
2020-11-01,3.0,0.333,0.0208333333333333
2020-11-01,6.0,1.667,0.0208333333333333
2020-11-01,9.0,2.0,0.0208333333333333
2020-11-01,12.0,3.0,0.0208333333333333
2020-11-01,15.0,3.0,0.0208333333333333
2020-11-01,18.0,2.667,0.0208333333333333
2020-11-01,21.0,1.0,0.0208333333333333
2020-11-02,0.0,0.0,0.0375
2020-11-02,3.0,0.0,0.0375
2020-11-02,6.0,0.667,0.0375
2020-11-02,9.0,0.333,0.0375
2020-11-02,12.0,0.0,0.0375
2020-11-02,15.0,0.0,0.0375
2020-11-02,18.0,0.667,0.0375
2020-11-02,21.0,1.0,0.0375
2020-11-03,0.0,1.667,0.0666666666666666
2020-11-03,3.0,0.0,0.0666666666666666
2020-11-03,6.0,0.0,0.0666666666666666
2020-11-03,9.0,0.667,0.0666666666666666
2020-11-03,12.0,0.333,0.0666666666666666
2020-11-03,15.0,0.0,0.0666666666666666
2020-11-03,18.0,0.0,0.0666666666666666
2020-11-03,21.0,0.667,0.0666666666666666
2020-11-04,0.0,0.667,0.1083333333333333
2020-11-04,3.0,0.333,0.1083333333333333
2020-11-04,6.0,0.333,0.1083333333333333
2020-11-04,9.0,0.333,0.1083333333333333
2020-11-04,12.0,0.333,0.1083333333333333
2020-11-04,15.0,0.333,0.1083333333333333
2020-11-04,18.0,0.333,0.1083333333333333
2020-11-04,21.0,0.0,0.1083333333333333
2020-11-05,0.0,0.0,0.1291666666666666
2020-11-05,3.0,0.0,0.1291666666666666
2020-11-05,6.0,0.333,0.1291666666666666
2020-11-05,9.0,0.667,0.1291666666666666
2020-11-05,12.0,1.333,0.1291666666666666
2020-11-05,15.0,0.333,0.1291666666666666
2020-11-05,18.0,1.0,0.1291666666666666
2020-11-05,21.0,1.667,0.1291666666666666
2020-11-06,0.0,1.0,0.1708333333333333
2020-11-06,3.0,1.667,0.1708333333333333
2020-11-06,6.0,1.333,0.1708333333333333
2020-11-06,9.0,1.667,0.1708333333333333
2020-11-06,12.0,2.0,0.1708333333333333
2020-11-06,15.0,2.667,0.1708333333333333
2020-11-06,18.0,2.333,0.1708333333333333
2020-11-06,21.0,1.333,0.1708333333333333
2020-11-07,0.0,1.333,0.1583333333333333
2020-11-07,3.0,0.667,0.1583333333333333
2020-11-07,6.0,1.0,0.1583333333333333
2020-11-07,9.0,1.333,0.1583333333333333
2020-11-07,12.0,0.667,0.1583333333333333
2020-11-07,15.0,2.0,0.1583333333333333
2020-11-07,18.0,2.667,0.1583333333333333
2020-11-07,21.0,3.0,0.1583333333333333
2020-11-08,0.0,1.333,0.1833333333333333
2020-11-08,3.0,1.667,0.1833333333333333
2020-11-08,6.0,2.0,0.1833333333333333
2020-11-08,9.0,1.0,0.1833333333333333
2020-11-08,12.0,1.0,0.1833333333333333
2020-11-08,15.0,1.333,0.1833333333333333
2020-11-08,18.0,0.667,0.1833333333333333
2020-11-08,21.0,0.0,0.1833333333333333
2020-11-09,0.0,0.0,0.1208333333333333
2020-11-09,3.0,0.0,0.1208333333333333
2020-11-09,6.0,0.0,0.1208333333333333
2020-11-09,9.0,0.0,0.1208333333333333
2020-11-09,12.0,0.0,0.1208333333333333
2020-11-09,15.0,0.0,0.1208333333333333
2020-11-09,18.0,0.0,0.1208333333333333
2020-11-09,21.0,0.0,0.1208333333333333
2020-11-10,0.0,0.0,0.1208333333333333
2020-11-10,3.0,0.0,0.1208333333333333
2020-11-10,6.0,0.333,0.1208333333333333
2020-11-10,9.0,0.333,0.1208333333333333
2020-11-10,12.0,0.0,0.1208333333333333
2020-11-10,15.0,0.0,0.1208333333333333
2020-11-10,18.0,0.0,0.1208333333333333
2020-11-10,21.0,0.0,0.1208333333333333
2020-11-11,0.0,0.0,0.1208333333333333
2020-11-11,3.0,0.0,0.1208333333333333
2020-11-11,6.0,0.333,0.1208333333333333
2020-11-11,9.0,0.333,0.1208333333333333
2020-11-11,12.0,0.667,0.1208333333333333
2020-11-11,15.0,1.333,0.1208333333333333
2020-11-11,18.0,1.333,0.1208333333333333
2020-11-11,21.0,2.0,0.1208333333333333
2020-11-12,0.0,1.0,0.1333333333333333
2020-11-12,3.0,0.0,0.1333333333333333
2020-11-12,6.0,1.333,0.1333333333333333
2020-11-12,9.0,1.333,0.1333333333333333
2020-11-12,12.0,0.333,0.1333333333333333
2020-11-12,15.0,0.333,0.1333333333333333
2020-11-12,18.0,0.333,0.1333333333333333
2020-11-12,21.0,0.667,0.1333333333333333
2020-11-13,0.0,1.0,0.1083333333333333
2020-11-13,3.0,1.0,0.1083333333333333
2020-11-13,6.0,1.0,0.1083333333333333
2020-11-13,9.0,0.667,0.1083333333333333
2020-11-13,12.0,0.667,0.1083333333333333
2020-11-13,15.0,0.0,0.1083333333333333
2020-11-13,18.0,0.333,0.1083333333333333
2020-11-13,21.0,0.333,0.1083333333333333
2020-11-14,0.0,0.0,0.0833333333333333
2020-11-14,3.0,0.0,0.0833333333333333
2020-11-14,6.0,0.333,0.0833333333333333
2020-11-14,9.0,0.0,0.0833333333333333
2020-11-14,12.0,0.667,0.0833333333333333
2020-11-14,15.0,0.667,0.0833333333333333
2020-11-14,18.0,2.0,0.0833333333333333
